tconst,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,studio,domestic_gross,foreign_gross,release_year
tt2402731,6.9,14,Unknown,Unknown,2012,96.0,Drama,WB,63700000.0,67099999.0,2011
tt2414040,5.5,1105,An Eye for Beauty,Le règne de la beauté,2014,102.0,Drama,MR,9000.0,78430930.02516411,2015
tt2414046,7.0,1546,The Amazing Catfish,Los insólitos peces gato,2013,89.0,"Comedy,Drama",Strand,11300.0,78430930.02516411,2014
tt2442772,6.1,19,Bluebeard,Barbazul,2012,98.0,Horror,Strand,33500.0,5200.0,2010
tt2442772,6.1,19,Bluebeard,Barbazul,2012,98.0,Horror,WGUSA,43100.0,78430930.02516411,2017
tt2531344,6.2,57142,Blockers,Blockers,2018,102.0,Comedy,Uni.,60300000.0,33700000.0,2018
tt2582500,4.7,11030,Shut In,Shut In,2016,91.0,"Drama,Mystery,Thriller",EC,6900000.0,6200000.0,2016
tt2609912,6.8,7880,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,2013,75.0,"Comedy,Documentary",LG/S,32200000.0,74000.0,2013
tt2784678,6.4,24744,Top Five,Top Five,2014,102.0,"Comedy,Romance",Par.,25300000.0,800000.0,2014
tt2799166,4.6,21364,The Pyramid,The Pyramid,2014,89.0,"Action,Adventure,Horror",Fox,2800000.0,14100000.0,2014
tt2869728,5.9,48688,Ride Along 2,Ride Along 2,2016,102.0,"Action,Comedy,Crime",Uni.,91200000.0,33400000.0,2016
tt2941230,7.0,50,Blood Ties,Blodets bånd,2013,83.0,"Documentary,Drama,Family",ALP,2800.0,78430930.02516411,2011
tt3070502,4.3,551,Unstoppable,Unstoppable,2013,65.0,Documentary,Fox,81600000.0,86200000.0,2010
tt3170832,8.2,316791,Room,Room,2015,118.0,"Drama,Thriller",A24,14700000.0,20700000.0,2015
tt3184798,6.4,51,Brooklyn,Brooklyn,2014,83.0,"Drama,Music,Musical",FoxS,38300000.0,23800000.0,2015
tt3416532,7.5,70416,A Monster Calls,A Monster Calls,2016,108.0,"Animation,Drama,Fantasy",Focus,3700000.0,43600000.0,2016
tt6878038,7.8,9301,A Taxi Driver,Taeksi woonjunsa,2017,137.0,"Action,Drama,History",WGUSA,1500000.0,80100000.0,2017
tt7785302,8.0,12,Spotlight,Spotlight,2015,99.0,Drama,ORF,45100000.0,53200000.0,2015
tt9447594,6.1,10,The Gambler,The Gambler,2019,121.0,"Action,Sci-Fi,Thriller",Par.,33700000.0,5600000.0,2014
tt0810819,7.1,146873,The Danish Girl,The Danish Girl,2015,119.0,"Biography,Drama,Romance",Focus,11100000.0,53100000.0,2015
tt0850709,5.3,182,Risen,Risen,2010,121.0,"Biography,Drama",Sony,36900000.0,9200000.0,2016
tt0945513,7.5,452036,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",Sum.,54700000.0,92600000.0,2011
tt1798684,7.4,199783,Southpaw,Southpaw,2015,124.0,"Drama,Sport",Wein.,52400000.0,39500000.0,2015
tt1833673,5.4,40466,Dhoom 3,Dhoom:3,2013,172.0,"Action,Thriller",Yash,8000000.0,80000000.0,2013
tt1837562,6.5,8205,A Royal Night Out,A Royal Night Out,2015,97.0,"Comedy,Drama,Romance",ADC,228000.0,78430930.02516411,2015
tt1853739,6.6,79451,You're Next,You're Next,2011,95.0,"Action,Comedy,Horror",LGF,18500000.0,78430930.02516411,2013
tt1864549,7.1,129,The Tall Man,The Tall Man,2011,79.0,Documentary,Imag.,30640331.54076539,5200000.0,2012
tt1886502,6.7,912,Corpo Celeste,Corpo celeste,2011,99.0,Drama,FM,8900.0,78430930.02516411,2012
tt1945062,4.8,9197,About Cherry,About Cherry,2012,98.0,Drama,IFC,3000.0,78430930.02516411,2012
tt1981115,6.9,540996,Thor: The Dark World,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",BV,206400000.0,438200000.0,2013
tt1992138,6.4,6348,Force,Force,2011,137.0,"Action,Thriller",FoxS,30640331.54076539,4800000.0,2011
tt2004420,6.3,266020,Neighbors,Neighbors,2014,97.0,Comedy,Uni.,150200000.0,120500000.0,2014
tt2024432,5.7,115624,Identity Thief,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",Uni.,134500000.0,39500000.0,2013
tt2027265,6.6,1519,A Better Life,Une vie meilleure,2011,110.0,Drama,Sum.,1800000.0,78430930.02516411,2011
tt2071483,7.3,15,Inside Out,Inside Out,2011,59.0,Family,BV,356500000.0,501100000.0,2015
tt2084970,8.0,620834,The Imitation Game,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",Wein.,91100000.0,142400000.0,2014
tt2112124,6.1,44841,Chennai Express,Chennai Express,2013,141.0,"Action,Comedy",UTV,5300000.0,78430930.02516411,2013
tt2172935,7.2,15592,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,PH,3400000.0,4600000.0,2013
tt2234155,6.3,179817,The Internship,The Internship,2013,119.0,Comedy,Fox,44700000.0,48800000.0,2013
tt2239832,5.8,18533,Think Like a Man Too,Think Like a Man Too,2014,106.0,"Comedy,Romance",SGem,65200000.0,5000000.0,2014
tt2268732,6.9,1800,Museum Hours,Museum Hours,2012,107.0,Drama,CGld,561000.0,78430930.02516411,2013
tt2295722,5.8,6955,Falcon Rising,Falcon Rising,2014,103.0,"Action,Adventure",Free,11800.0,78430930.02516411,2014
tt2326612,5.9,27017,The Captive,The Captive,2014,112.0,"Crime,Drama,Mystery",A24,1100000.0,78430930.02516411,2014
tt2354407,4.8,3625,Teri Meri Kahaani,Teri Meri Kahaani,2012,117.0,"Comedy,Drama,Romance",Eros,781000.0,78430930.02516411,2012
tt2358891,7.8,72297,The Great Beauty,La grande bellezza,2013,141.0,Drama,Jan.,2900000.0,18500000.0,2013
tt2369205,6.0,4448,Pioneer,Pionér,2013,111.0,Thriller,Magn.,6900.0,78430930.02516411,2014
tt2388715,6.5,106906,Oculus,Oculus,2013,104.0,"Horror,Mystery",Rela.,27700000.0,16300000.0,2014
tt2402157,6.3,59293,The November Man,The November Man,2014,108.0,"Action,Crime,Thriller",Rela.,25000000.0,7500000.0,2014
tt2409300,6.5,4472,Killers,Killers,2014,137.0,"Action,Crime,Drama",LGF,47100000.0,51100000.0,2010
tt2495212,7.1,257,Loving,Milosc,2012,105.0,"Drama,Romance",Focus,7800000.0,5200000.0,2016
tt2582496,7.8,112627,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015,105.0,"Comedy,Drama,Romance",FoxS,6800000.0,2300000.0,2015
tt2611518,8.6,22,Lights Out,Lights Out,2013,107.25874831763123,Drama,WB (NL),67300000.0,81600000.0,2016
tt2614684,7.2,46103,'71,'71,2014,99.0,"Action,Drama,Thriller",RAtt.,1300000.0,355000.0,2015
tt2670556,8.2,12,I Wish,I Wish,2012,81.0,Fantasy,Magn.,146000.0,1400000.0,2012
tt2758904,5.6,6087,Search Party,Search Party,2014,93.0,"Adventure,Comedy",FCW,4600.0,78430930.02516411,2016
tt2762334,5.3,6700,Main Tera Hero,Main Tera Hero,2014,128.0,"Action,Comedy,Romance",Eros,275000.0,78430930.02516411,2014
tt2888046,7.1,38637,Ip Man 3,Yip Man 3,2015,105.0,"Action,Biography,Drama",WGUSA,2700000.0,154200000.0,2016
tt2910904,7.1,46833,The Dressmaker,The Dressmaker,2015,119.0,"Comedy,Drama",BG,2000000.0,78430930.02516411,2016
tt3060600,6.8,8,Elle,Elle,2013,57.0,"Biography,Documentary",SPC,2300000.0,78430930.02516411,2016
tt3170902,7.2,8921,Theeb,Theeb,2014,100.0,"Adventure,Drama,Thriller",FM,283000.0,78430930.02516411,2015
tt3312830,7.3,64418,Youth,Youth,2015,124.0,"Comedy,Drama,Music",FoxS,2700000.0,78430930.02516411,2015
tt3322940,5.4,122039,Annabelle,Annabelle,2014,99.0,"Horror,Mystery,Thriller",WB (NL),84300000.0,172800000.0,2014
tt3398268,7.7,24586,When Marnie Was There,Omoide no Mânî,2014,103.0,"Animation,Drama,Family",GK,561000.0,78430930.02516411,2015
tt3399024,6.7,13388,Samba,Samba,2014,118.0,"Comedy,Drama,Romance",BG,152000.0,78430930.02516411,2015
tt3571882,5.1,44,Neruda,Neruda,2014,100.0,"Action,Drama,History",Orch.,939000.0,78430930.02516411,2016
tt3850590,6.2,55400,Krampus,Krampus,2015,98.0,"Comedy,Fantasy,Horror",Uni.,42700000.0,18800000.0,2015
tt3882074,7.5,3067,The Eagle Huntress,The Eagle Huntress,2016,87.0,"Adventure,Documentary,Sport",SPC,3200000.0,78430930.02516411,2016
tt3890264,6.4,1199,Breakup Buddies,Xin hua lu fang,2014,116.0,"Comedy,Drama,Romance",CL,778000.0,188200000.0,2014
tt4016934,8.1,79272,The Handmaiden,Ah-ga-ssi,2016,145.0,"Drama,Romance,Thriller",Magn.,2000000.0,78430930.02516411,2016
tt4035268,5.9,1385,Cosmos,Cosmos,2015,103.0,Drama,KL,25300.0,78430930.02516411,2016
tt4085944,5.7,3262,Lolo,Lolo,2015,99.0,Comedy,FR,24100.0,78430930.02516411,2016
tt4145178,8.2,6330,Listen to Me Marlon,Listen to Me Marlon,2015,103.0,"Biography,Documentary",SHO,426000.0,78430930.02516411,2015
tt4258698,6.3,7282,Southside with You,Southside with You,2016,84.0,"Biography,Drama,History",RAtt.,6300000.0,208000.0,2016
tt4273886,7.4,4040,The Beauty Inside,Byuti insaideu,2015,127.0,"Drama,Romance",WGUSA,108000.0,78430930.02516411,2015
tt4298958,7.4,7184,Sweet Bean,An,2015,113.0,Drama,KL,125000.0,78430930.02516411,2016
tt4597838,6.7,10,Limitless,Limitless,2015,3.0,"Biography,Documentary",Rela.,79200000.0,82600000.0,2011
tt4769214,5.7,854,Whisky Galore,Whisky Galore,2016,98.0,"Comedy,Romance",Arrow,21000.0,78430930.02516411,2017
tt4818952,5.1,19,Tomorrow,Fardaa,2014,88.0,Drama,UTMW,62500.0,78430930.02516411,2017
tt5052474,7.1,95650,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",Sony,50100000.0,25800000.0,2018
tt5143826,5.7,28,Eva,Ewa,2016,85.0,"Drama,Romance",Wein.,16700.0,78430930.02516411,2015
tt5456546,3.9,7136,Judwaa 2,Judwaa 2,2017,145.0,"Action,Comedy",FIP,1400000.0,25500000.0,2017
tt5465370,5.9,3455,Naam Hai Akira,Akira,2016,137.0,"Action,Thriller",FIP,219000.0,3500000.0,2016
tt5691024,3.7,3458,Show Dogs,Show Dogs,2018,92.0,"Adventure,Comedy,Family",Global Road,17900000.0,21300000.0,2018
tt5742374,6.8,71460,You Were Never Really Here,You Were Never Really Here,2017,89.0,"Crime,Drama,Mystery",Amazon,2500000.0,78430930.02516411,2018
tt5848272,7.1,85694,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112.0,"Adventure,Animation,Comedy",BV,201100000.0,328100000.0,2018
tt5882970,4.1,12473,Tubelight,Tubelight,2017,136.0,"Drama,War",Yash,930000.0,78430930.02516411,2017
tt6006924,4.7,150,The Night Before,The Night Before,2017,81.0,Horror,Sony,43000000.0,9300000.0,2015
tt6108178,6.6,18531,Disobedience,Disobedience,2017,114.0,"Drama,Romance",BST,3500000.0,4400000.0,2018
tt6223806,6.9,2486,Under the Tree,Undir trénu,2017,89.0,"Comedy,Drama,Mystery",Magn.,67600.0,78430930.02516411,2018
tt6257174,6.6,13017,The Miseducation of Cameron Post,The Miseducation of Cameron Post,2018,91.0,Drama,FR,905000.0,78430930.02516411,2018
tt6266538,7.2,72855,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",Annapurna,47800000.0,28200000.0,2018
tt7364566,7.2,867,Maria by Callas,Maria by Callas,2017,119.0,"Biography,Documentary,Music",SPC,1300000.0,78430930.02516411,2018
tt8274146,7.2,501,One Day,Egy nap,2018,99.0,Drama,Focus,13800000.0,45500000.0,2011
tt8716014,7.0,23,Diana,Diana,2018,101.0,Mystery,EOne,335000.0,21400000.0,2013
tt9392532,7.6,18,Neighbors,Neighbors,2018,90.0,"Comedy,Drama",Uni.,150200000.0,120500000.0,2014
tt0466893,6.5,14708,Margaret,Margaret,2011,150.0,Drama,FoxS,46500.0,78430930.02516411,2011
tt0881320,5.9,51318,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",Uni.,23200000.0,85400000.0,2011
tt0978764,6.1,218371,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",WB,36400000.0,53400000.0,2011
tt1881002,5.6,38671,Maggie,Maggie,2015,95.0,"Drama,Horror",RAtt.,187000.0,78430930.02516411,2015
tt1884268,6.8,2765,Chalo Dilli,Chalo Dilli,2011,155.0,"Comedy,Drama",Eros,94300.0,78430930.02516411,2011
tt1904996,6.2,105529,Parker,Parker,2013,118.0,"Action,Crime,Thriller",FD,17600000.0,28600000.0,2013
tt1910608,6.4,87,The Good Lie,The Good Lie,2012,92.0,Thriller,WB,2700000.0,78430930.02516411,2014
tt1935897,4.9,10930,Amityville: The Awakening,Amityville: The Awakening,2017,85.0,"Horror,Thriller",W/Dim.,700.0,7700000.0,2017
tt1937449,5.7,6806,At Any Price,At Any Price,2012,105.0,"Drama,Sport,Thriller",SPC,381000.0,78430930.02516411,2013
tt1980986,5.4,11725,Housefull 2,Housefull 2,2012,145.0,"Action,Comedy,Musical",Eros,1800000.0,78430930.02516411,2012
tt1985981,5.9,11865,Desi Boyz,Desi Boyz,2011,122.0,"Comedy,Drama",Eros,1100000.0,78430930.02516411,2011
tt2032557,6.9,12511,The Reluctant Fundamentalist,The Reluctant Fundamentalist,2012,130.0,"Drama,Thriller",IFC,553000.0,78430930.02516411,2013
tt2039393,6.0,59995,The Gambler,The Gambler,2014,111.0,"Crime,Drama,Thriller",Par.,33700000.0,5600000.0,2014
tt2063011,6.0,2405,The Viral Factor,Jik zin,2012,122.0,"Action,Drama,Thriller",CL,220000.0,78430930.02516411,2012
tt2070776,6.9,10746,Populaire,Populaire,2012,111.0,"Comedy,Romance,Sport",Wein.,179000.0,5300000.0,2013
tt2077833,5.9,18953,Rowdy Rathore,Rowdy Rathore,2012,140.0,Action,UTV,777000.0,28600000.0,2012
tt2082496,7.2,988,A Bottle in the Gaza Sea,Une bouteille à la mer,2010,100.0,Drama,FM,5900.0,306000.0,2013
tt2094877,6.4,5478,Haute Cuisine,Les saveurs du Palais,2012,95.0,"Biography,Comedy",Wein.,218000.0,11200000.0,2013
tt2106476,8.3,242765,The Hunt,Jagten,2012,115.0,Drama,Magn.,613000.0,78430930.02516411,2013
tt2193215,5.3,92096,The Counselor,The Counselor,2013,117.0,"Crime,Drama,Thriller",Fox,17000000.0,54000000.0,2013
tt2223990,6.8,48812,Draft Day,Draft Day,2014,110.0,"Drama,Sport",LG/S,28800000.0,620000.0,2014
tt2330866,6.8,8044,The Thieves,Dodookdeul,2012,135.0,"Action,Comedy,Crime",WGUSA,686000.0,82800000.0,2012
tt2338424,6.2,5906,Tumbledown,Tumbledown,2015,105.0,"Comedy,Music,Romance",SM,135000.0,78430930.02516411,2016
tt2364841,5.6,58235,Runner Runner,Runner Runner,2013,88.0,"Crime,Thriller",Fox,19300000.0,43400000.0,2013
tt2368254,6.7,9882,A Private War,A Private War,2018,110.0,"Biography,Drama,War",Aviron,1600000.0,2200000.0,2018
tt2388637,6.4,19464,Ain't Them Bodies Saints,Ain't Them Bodies Saints,2013,96.0,"Crime,Drama,Romance",IFC,397000.0,635000.0,2013
tt2393827,5.3,9732,Howl,Howl,2015,89.0,"Action,Fantasy,Horror",Osci.,617000.0,566000.0,2010
tt2402105,6.2,24557,Dom Hemingway,Dom Hemingway,2013,93.0,"Comedy,Crime,Drama",FoxS,524000.0,78430930.02516411,2014
tt2567712,7.4,39319,Starred Up,Starred Up,2013,106.0,"Crime,Drama",Trib.,54900.0,78430930.02516411,2014
tt2624412,5.8,7446,Boulevard,Boulevard,2014,88.0,Drama,SM,126000.0,78430930.02516411,2015
tt2649554,6.6,67921,Midnight Special,Midnight Special,2016,112.0,"Action,Drama,Mystery",WB,3700000.0,2500000.0,2016
tt2713406,7.4,7,Meerkats,Meerkats,2011,40.0,Documentary,NGE,778000.0,482000.0,2012
tt2802144,7.7,544510,Kingsman: The Secret Service,Kingsman: The Secret Service,2014,129.0,"Action,Adventure,Comedy",Fox,128300000.0,286100000.0,2015
tt3001638,6.8,9155,Mary Kom,Mary Kom,2014,122.0,"Action,Biography,Drama",Eros,621000.0,78430930.02516411,2014
tt3152624,6.2,121860,Trainwreck,Trainwreck,2015,125.0,"Comedy,Drama,Romance",Uni.,110200000.0,30600000.0,2015
tt3220576,5.3,21,Passion,Junan,2013,95.0,Drama,EOne,92200.0,78430930.02516411,2013
tt3300542,5.9,124757,London Has Fallen,London Has Fallen,2016,99.0,"Action,Thriller",Focus,62500000.0,143200000.0,2016
tt3379720,6.9,61,A Separation,Att skiljas,2013,70.0,"Documentary,Drama,Family",SPC,7100000.0,12800000.0,2011
tt3429774,3.4,37,Branded,Branded,2017,73.0,"Drama,Mystery,Western",RAtt.,354000.0,3400000.0,2012
tt3486542,6.5,1234,Mediterranea,Mediterranea,2015,107.0,Drama,IFC,22100.0,78430930.02516411,2015
tt6708044,5.8,1496,The Tribe,La tribu,2018,90.0,Comedy,Drft.,151000.0,78430930.02516411,2015
tt6921996,6.2,46932,Johnny English Strikes Again,Johnny English Strikes Again,2018,89.0,"Action,Adventure,Comedy",Uni.,4400000.0,154500000.0,2018
tt7728220,6.3,7,Tomorrowland,Tomorrowland,2017,70.0,Documentary,BV,93400000.0,115700000.0,2015
tt0763831,5.9,36387,A Thousand Words,A Thousand Words,2012,91.0,"Comedy,Drama",P/DW,18500000.0,3600000.0,2012
tt0884726,5.5,5351,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,2013,88.0,"Adventure,Animation,Family",CE,8500000.0,10200000.0,2014
tt1924394,7.0,21686,The Angels' Share,The Angels' Share,2012,101.0,"Comedy,Crime,Drama",IFC,347000.0,6700000.0,2013
tt1948150,6.8,12893,Singham,Singham,2011,143.0,"Action,Drama",Relbig.,351000.0,78430930.02516411,2011
tt1959490,5.8,229326,Noah,Noah,2014,138.0,"Action,Adventure,Drama",Par.,101200000.0,261399999.0,2014
tt1980929,7.4,129884,Begin Again,Begin Again,2013,104.0,"Comedy,Drama,Music",Wein.,16200000.0,47300000.0,2014
tt2083383,6.8,56129,Trouble with the Curve,Trouble with the Curve,2012,111.0,"Drama,Sport",WB,35800000.0,13200000.0,2012
tt2140465,7.7,23823,Tanu Weds Manu Returns,Tanu Weds Manu Returns,2015,128.0,"Comedy,Drama,Romance",Eros,3000000.0,78430930.02516411,2015
tt2192016,7.5,5250,The Dark Horse,The Dark Horse,2014,124.0,"Biography,Drama",BG,67500.0,78430930.02516411,2016
tt2263058,7.6,3740,More Than Honey,More Than Honey,2012,95.0,Documentary,KL,79800.0,78430930.02516411,2013
tt2263944,7.2,24180,Dragon Ball Z: Battle of Gods,Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013,85.0,"Action,Adventure,Animation",SV,2600000.0,47800000.0,2014
tt2283362,7.0,242735,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,2017,119.0,"Action,Adventure,Comedy",Sony,404500000.0,557600000.0,2017
tt2306745,7.8,11439,Sound City,Sound City,2013,107.0,"Documentary,Music",Vari.,423000.0,78430930.02516411,2013
tt2309764,5.7,6554,Singham Returns,Singham Returns,2014,142.0,"Action,Drama",Eros,1200000.0,78430930.02516411,2014
tt2321163,6.4,5695,ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),2013,160.0,"Drama,Music",UTV,222000.0,78430930.02516411,2013
tt2339741,4.9,24592,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,2014,98.0,"Drama,Horror,Thriller",Rela.,26500000.0,22400000.0,2015
tt2390237,6.2,16972,Cuban Fury,Cuban Fury,2014,98.0,"Comedy,Romance,Sport",EOne,92400.0,78430930.02516411,2014
tt2409818,5.2,12764,Open Windows,Open Windows,2014,100.0,"Crime,Horror,Thriller",Cdgm.,1800.0,78430930.02516411,2014
tt2477866,5.0,19,Journey to the West,Journey to the West,2011,107.25874831763123,"Action,Sport,War",Magn.,18100.0,205600000.0,2014
tt2479800,6.2,25402,Palo Alto,Palo Alto,2013,100.0,Drama,Trib.,768000.0,78430930.02516411,2014
tt2513074,6.3,19069,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk,2016,113.0,"Action,Drama,Thriller",TriS,1700000.0,29200000.0,2016
tt2557276,6.5,4793,Against the Sun,Against the Sun,2014,100.0,"Adventure,Biography,Drama",TAFC,4600.0,78430930.02516411,2015
tt2679042,5.7,80510,Hitman: Agent 47,Hitman: Agent 47,2015,96.0,"Action,Adventure,Crime",Fox,22500000.0,59900000.0,2015
tt2737050,7.3,41288,"Two Days, One Night","Deux jours, une nuit",2014,95.0,Drama,IFC,1400000.0,5400000.0,2014
tt2870756,6.6,59054,Magic in the Moonlight,Magic in the Moonlight,2014,97.0,"Comedy,Romance",SPC,10500000.0,40500000.0,2014
tt2872718,7.9,404476,Nightcrawler,Nightcrawler,2014,117.0,"Crime,Drama,Thriller",ORF,32400000.0,6300000.0,2014
tt2893490,5.6,6564,Manglehorn,Manglehorn,2014,97.0,Drama,IFC,143000.0,78430930.02516411,2015
tt2967224,5.1,44723,Hot Pursuit,Hot Pursuit,2015,87.0,"Action,Comedy,Crime",WB (NL),34600000.0,17100000.0,2015
tt3090634,6.4,3772,Eden,Eden,2014,131.0,"Biography,Drama,Music",BG,65500.0,78430930.02516411,2015
tt3233418,7.3,9694,Spare Parts,Spare Parts,2015,114.0,Drama,LGF,3600000.0,78430930.02516411,2015
tt3300078,6.0,20,The Revenant,The Revenant,2012,80.0,Horror,Fox,183600000.0,349300000.0,2015
tt3302962,5.6,3566,Shaadi Ke Side Effects,Shaadi Ke Side Effects,2014,145.0,"Comedy,Romance",Eros,921000.0,78430930.02516411,2014
tt3425402,4.5,476,The House,Huset,2016,90.0,Thriller,WB (NL),25600000.0,8600000.0,2017
tt3470600,7.1,115951,Sing,Sing,2016,108.0,"Animation,Comedy,Family",Uni.,270400000.0,363800000.0,2016
tt3521134,8.3,10162,The Look of Silence,The Look of Silence,2014,103.0,"Biography,Documentary,History",Drft.,109000.0,78430930.02516411,2015
tt3544082,7.1,27914,45 Years,45 Years,2015,91.0,"Drama,Romance",IFC,4200000.0,78430930.02516411,2015
tt3554418,6.4,6811,Khoobsurat,Khoobsurat,2014,130.0,"Comedy,Romance",UTV,711000.0,78430930.02516411,2014
tt3640424,7.1,125741,Allied,Allied,2016,124.0,"Action,Drama,Romance",Par.,40100000.0,79400000.0,2016
tt3715122,6.6,1755,L'attesa,L'attesa,2015,100.0,Drama,Osci.,55800.0,78430930.02516411,2016
tt3721936,7.0,31663,American Honey,American Honey,2016,163.0,"Adventure,Drama,Romance",A24,663000.0,1200000.0,2016
tt3840898,8.5,171,The Tempest,The Tempest,2014,169.0,"Comedy,Drama",Mira.,278000.0,68700.0,2010
tt3841424,7.8,28287,Land of Mine,Under sandet,2015,100.0,"Drama,History,War",SPC,435000.0,78430930.02516411,2016
tt3843282,7.5,303,Twenty Two,Twenty Two,2015,112.0,"Crime,Documentary,History",CL,46800.0,78430930.02516411,2017
tt3890160,7.6,363977,Baby Driver,Baby Driver,2017,113.0,"Action,Crime,Drama",TriS,107800000.0,119100000.0,2017
tt3917210,7.5,5078,"Life, Animated","Life, Animated",2016,92.0,"Comedy,Documentary,Drama",Orch.,255000.0,78430930.02516411,2016
tt3958072,7.2,2101,The Lesson,Urok,2014,111.0,Drama,FM,9000.0,78430930.02516411,2015
tt4169250,7.7,28343,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,2016,184.0,"Biography,Drama,Sport",FIP,1800000.0,26000000.0,2016
tt4443658,6.5,22367,Better Watch Out,Better Watch Out,2016,89.0,"Comedy,Crime,Horror",WGUSA,20400.0,78430930.02516411,2017
tt4477536,4.5,43893,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",Uni.,100400000.0,271500000.0,2018
tt4560436,6.1,47862,Mile 22,Mile 22,2018,94.0,"Action,Adventure,Thriller",STX,36100000.0,30200000.0,2018
tt4744086,5.8,4723,Ki & Ka,Ki & Ka,2016,126.0,"Comedy,Romance",Eros,858000.0,78430930.02516411,2016
tt4846232,7.3,52305,Good Time,Good Time,2017,101.0,"Crime,Drama,Thriller",A24,2000000.0,78430930.02516411,2017
tt4978710,6.3,4640,Marjorie Prime,Marjorie Prime,2017,99.0,"Drama,Mystery,Romance",FR,181000.0,78430930.02516411,2017
tt5065924,8.8,19,Bethlehem,Bethlehem,2015,107.25874831763123,Comedy,AF,202000.0,78430930.02516411,2014
tt5074352,8.5,123638,Dangal,Dangal,2016,161.0,"Action,Biography,Drama",UTV,12400000.0,290500000.0,2016
tt5221584,7.5,15251,Aquarius,Aquarius,2016,146.0,Drama,Vita.,286000.0,78430930.02516411,2016
tt5247022,7.4,55285,Paterson,Paterson,2016,118.0,"Comedy,Drama,Romance",BST,2200000.0,78430930.02516411,2016
tt5282006,6.4,2487,The Duelist,Duelyant,2016,109.0,"Action,Drama,Thriller",Sony,13500.0,6100000.0,2016
